,slice_file_name,fold,classID
810,section_00_source_train_normal_0811_pro_B_vel_16_loc_C.wav,9,0
811,section_00_source_train_normal_0812_pro_B_vel_16_loc_C.wav,5,0
812,section_00_source_train_normal_0813_pro_B_vel_16_loc_C.wav,9,0
813,section_00_source_train_normal_0814_pro_B_vel_16_loc_C.wav,9,0
814,section_00_source_train_normal_0815_pro_B_vel_16_loc_C.wav,9,0
815,section_00_source_train_normal_0816_pro_B_vel_16_loc_C.wav,8,0
816,section_00_source_train_normal_0817_pro_B_vel_16_loc_C.wav,10,0
817,section_00_source_train_normal_0818_pro_B_vel_16_loc_C.wav,1,0
818,section_00_source_train_normal_0819_pro_B_vel_16_loc_C.wav,5,0
819,section_00_source_train_normal_0820_pro_B_vel_16_loc_C.wav,2,0
820,section_00_source_train_normal_0821_pro_B_vel_16_loc_C.wav,9,0
821,section_00_source_train_normal_0822_pro_B_vel_16_loc_C.wav,5,0
822,section_00_source_train_normal_0823_pro_B_vel_16_loc_C.wav,4,0
823,section_00_source_train_normal_0824_pro_B_vel_16_loc_C.wav,2,0
824,section_00_source_train_normal_0825_pro_B_vel_16_loc_C.wav,2,0
825,section_00_source_train_normal_0826_pro_B_vel_16_loc_C.wav,7,0
826,section_00_source_train_normal_0827_pro_B_vel_16_loc_C.wav,10,0
827,section_00_source_train_normal_0828_pro_B_vel_16_loc_C.wav,3,0
828,section_00_source_train_normal_0829_pro_B_vel_16_loc_C.wav,2,0
829,section_00_source_train_normal_0830_pro_B_vel_16_loc_C.wav,9,0
830,section_00_source_train_normal_0831_pro_B_vel_16_loc_C.wav,6,0
831,section_00_source_train_normal_0832_pro_B_vel_16_loc_C.wav,8,0
832,section_00_source_train_normal_0833_pro_B_vel_16_loc_C.wav,2,0
833,section_00_source_train_normal_0834_pro_B_vel_16_loc_C.wav,3,0
834,section_00_source_train_normal_0835_pro_B_vel_16_loc_C.wav,6,0
835,section_00_source_train_normal_0836_pro_B_vel_16_loc_C.wav,5,0
836,section_00_source_train_normal_0837_pro_B_vel_16_loc_C.wav,5,0
837,section_00_source_train_normal_0838_pro_B_vel_16_loc_C.wav,2,0
838,section_00_source_train_normal_0839_pro_B_vel_16_loc_C.wav,7,0
839,section_00_source_train_normal_0840_pro_B_vel_16_loc_C.wav,10,0
840,section_00_source_train_normal_0841_pro_B_vel_16_loc_C.wav,5,0
841,section_00_source_train_normal_0842_pro_B_vel_16_loc_C.wav,1,0
842,section_00_source_train_normal_0843_pro_B_vel_16_loc_C.wav,1,0
843,section_00_source_train_normal_0844_pro_B_vel_16_loc_C.wav,4,0
844,section_00_source_train_normal_0845_pro_B_vel_16_loc_C.wav,7,0
845,section_00_source_train_normal_0846_pro_B_vel_16_loc_C.wav,6,0
846,section_00_source_train_normal_0847_pro_B_vel_16_loc_C.wav,9,0
847,section_00_source_train_normal_0848_pro_B_vel_16_loc_C.wav,9,0
848,section_00_source_train_normal_0849_pro_B_vel_16_loc_C.wav,6,0
849,section_00_source_train_normal_0850_pro_B_vel_16_loc_C.wav,8,0
850,section_00_source_train_normal_0851_pro_B_vel_16_loc_C.wav,4,0
851,section_00_source_train_normal_0852_pro_B_vel_16_loc_C.wav,10,0
852,section_00_source_train_normal_0853_pro_B_vel_16_loc_C.wav,7,0
853,section_00_source_train_normal_0854_pro_B_vel_16_loc_C.wav,2,0
854,section_00_source_train_normal_0855_pro_B_vel_16_loc_C.wav,6,0
855,section_00_source_train_normal_0856_pro_B_vel_16_loc_C.wav,5,0
856,section_00_source_train_normal_0857_pro_B_vel_16_loc_C.wav,10,0
857,section_00_source_train_normal_0858_pro_B_vel_16_loc_C.wav,8,0
858,section_00_source_train_normal_0859_pro_B_vel_16_loc_C.wav,8,0
859,section_00_source_train_normal_0860_pro_B_vel_16_loc_C.wav,4,0
860,section_00_source_train_normal_0861_pro_B_vel_16_loc_C.wav,10,0
861,section_00_source_train_normal_0862_pro_B_vel_16_loc_C.wav,10,0
862,section_00_source_train_normal_0863_pro_B_vel_16_loc_C.wav,10,0
863,section_00_source_train_normal_0864_pro_B_vel_16_loc_C.wav,2,0
864,section_00_source_train_normal_0865_pro_B_vel_16_loc_C.wav,8,0
865,section_00_source_train_normal_0866_pro_B_vel_16_loc_C.wav,5,0
866,section_00_source_train_normal_0867_pro_B_vel_16_loc_C.wav,2,0
867,section_00_source_train_normal_0868_pro_B_vel_8_loc_D.wav,8,0
868,section_00_source_train_normal_0869_pro_B_vel_8_loc_D.wav,10,0
869,section_00_source_train_normal_0870_pro_B_vel_8_loc_D.wav,2,0
870,section_00_source_train_normal_0871_pro_B_vel_8_loc_D.wav,6,0
871,section_00_source_train_normal_0872_pro_B_vel_8_loc_D.wav,4,0
872,section_00_source_train_normal_0873_pro_B_vel_8_loc_D.wav,4,0
873,section_00_source_train_normal_0874_pro_B_vel_8_loc_D.wav,6,0
874,section_00_source_train_normal_0875_pro_B_vel_8_loc_D.wav,8,0
875,section_00_source_train_normal_0876_pro_B_vel_8_loc_D.wav,1,0
876,section_00_source_train_normal_0877_pro_B_vel_8_loc_D.wav,9,0
877,section_00_source_train_normal_0878_pro_B_vel_8_loc_D.wav,10,0
878,section_00_source_train_normal_0879_pro_B_vel_8_loc_D.wav,4,0
879,section_00_source_train_normal_0880_pro_B_vel_8_loc_D.wav,5,0
880,section_00_source_train_normal_0881_pro_B_vel_8_loc_D.wav,9,0
881,section_00_source_train_normal_0882_pro_B_vel_8_loc_D.wav,8,0
882,section_00_source_train_normal_0883_pro_B_vel_8_loc_D.wav,1,0
883,section_00_source_train_normal_0884_pro_B_vel_8_loc_D.wav,4,0
884,section_00_source_train_normal_0885_pro_B_vel_8_loc_D.wav,4,0
885,section_00_source_train_normal_0886_pro_B_vel_8_loc_D.wav,4,0
886,section_00_source_train_normal_0887_pro_B_vel_8_loc_D.wav,10,0
887,section_00_source_train_normal_0888_pro_B_vel_8_loc_D.wav,4,0
888,section_00_source_train_normal_0889_pro_B_vel_8_loc_D.wav,9,0
889,section_00_source_train_normal_0890_pro_B_vel_8_loc_D.wav,5,0
890,section_00_source_train_normal_0891_pro_B_vel_8_loc_D.wav,9,0
891,section_00_source_train_normal_0892_pro_B_vel_8_loc_D.wav,10,0
892,section_00_source_train_normal_0893_pro_B_vel_8_loc_D.wav,8,0
893,section_00_source_train_normal_0894_pro_B_vel_8_loc_D.wav,1,0
894,section_00_source_train_normal_0895_pro_B_vel_8_loc_D.wav,8,0
895,section_00_source_train_normal_0896_pro_B_vel_8_loc_D.wav,7,0
896,section_00_source_train_normal_0897_pro_B_vel_8_loc_D.wav,7,0
897,section_00_source_train_normal_0898_pro_B_vel_8_loc_D.wav,2,0
898,section_00_source_train_normal_0899_pro_B_vel_8_loc_D.wav,1,0
899,section_00_source_train_normal_0900_pro_B_vel_8_loc_D.wav,7,0
900,section_00_source_train_normal_0901_pro_B_vel_8_loc_D.wav,3,0
901,section_00_source_train_normal_0902_pro_B_vel_8_loc_D.wav,10,0
902,section_00_source_train_normal_0903_pro_B_vel_8_loc_D.wav,6,0
903,section_00_source_train_normal_0904_pro_B_vel_8_loc_D.wav,3,0
904,section_00_source_train_normal_0905_pro_B_vel_8_loc_D.wav,4,0
905,section_00_source_train_normal_0906_pro_B_vel_8_loc_D.wav,2,0
906,section_00_source_train_normal_0907_pro_B_vel_8_loc_D.wav,7,0
907,section_00_source_train_normal_0908_pro_B_vel_8_loc_D.wav,7,0
908,section_00_source_train_normal_0909_pro_B_vel_8_loc_D.wav,4,0
909,section_00_source_train_normal_0910_pro_B_vel_8_loc_D.wav,5,0
910,section_00_source_train_normal_0911_pro_B_vel_8_loc_D.wav,3,0
911,section_00_source_train_normal_0912_pro_B_vel_8_loc_D.wav,3,0
912,section_00_source_train_normal_0913_pro_B_vel_8_loc_D.wav,5,0
913,section_00_source_train_normal_0914_pro_B_vel_8_loc_D.wav,9,0
914,section_00_source_train_normal_0915_pro_B_vel_8_loc_D.wav,9,0
915,section_00_source_train_normal_0916_pro_B_vel_8_loc_D.wav,7,0
916,section_00_source_train_normal_0917_pro_B_vel_8_loc_D.wav,6,0
917,section_00_source_train_normal_0918_pro_B_vel_8_loc_D.wav,9,0
918,section_00_source_train_normal_0919_pro_B_vel_8_loc_D.wav,7,0
919,section_00_source_train_normal_0920_pro_B_vel_8_loc_D.wav,1,0
920,section_00_source_train_normal_0921_pro_B_vel_8_loc_D.wav,1,0
921,section_00_source_train_normal_0922_pro_B_vel_8_loc_D.wav,1,0
922,section_00_source_train_normal_0923_pro_B_vel_8_loc_D.wav,7,0
923,section_00_source_train_normal_0924_pro_B_vel_8_loc_D.wav,2,0
924,section_00_source_train_normal_0925_pro_B_vel_8_loc_D.wav,9,0
925,section_00_source_train_normal_0926_pro_B_vel_8_loc_D.wav,7,0
926,section_00_source_train_normal_0927_pro_B_vel_8_loc_D.wav,8,0
927,section_00_source_train_normal_0928_pro_B_vel_8_loc_D.wav,6,0
928,section_00_source_train_normal_0929_pro_B_vel_8_loc_D.wav,1,0
929,section_00_source_train_normal_0930_pro_B_vel_16_loc_D.wav,5,0
930,section_00_source_train_normal_0931_pro_B_vel_16_loc_D.wav,4,0
931,section_00_source_train_normal_0932_pro_B_vel_16_loc_D.wav,4,0
932,section_00_source_train_normal_0933_pro_B_vel_16_loc_D.wav,7,0
933,section_00_source_train_normal_0934_pro_B_vel_16_loc_D.wav,7,0
934,section_00_source_train_normal_0935_pro_B_vel_16_loc_D.wav,5,0
935,section_00_source_train_normal_0936_pro_B_vel_16_loc_D.wav,7,0
936,section_00_source_train_normal_0937_pro_B_vel_16_loc_D.wav,2,0
937,section_00_source_train_normal_0938_pro_B_vel_16_loc_D.wav,5,0
938,section_00_source_train_normal_0939_pro_B_vel_16_loc_D.wav,6,0
939,section_00_source_train_normal_0940_pro_B_vel_16_loc_D.wav,1,0
940,section_00_source_train_normal_0941_pro_B_vel_16_loc_D.wav,3,0
941,section_00_source_train_normal_0942_pro_B_vel_16_loc_D.wav,6,0
942,section_00_source_train_normal_0943_pro_B_vel_16_loc_D.wav,2,0
943,section_00_source_train_normal_0944_pro_B_vel_16_loc_D.wav,10,0
944,section_00_source_train_normal_0945_pro_B_vel_16_loc_D.wav,2,0
945,section_00_source_train_normal_0946_pro_B_vel_16_loc_D.wav,7,0
946,section_00_source_train_normal_0947_pro_B_vel_16_loc_D.wav,7,0
947,section_00_source_train_normal_0948_pro_B_vel_16_loc_D.wav,4,0
948,section_00_source_train_normal_0949_pro_B_vel_16_loc_D.wav,8,0
949,section_00_source_train_normal_0950_pro_B_vel_16_loc_D.wav,10,0
950,section_00_source_train_normal_0951_pro_B_vel_16_loc_D.wav,4,0
951,section_00_source_train_normal_0952_pro_B_vel_16_loc_D.wav,8,0
952,section_00_source_train_normal_0953_pro_B_vel_16_loc_D.wav,8,0
953,section_00_source_train_normal_0954_pro_B_vel_16_loc_D.wav,2,0
954,section_00_source_train_normal_0955_pro_B_vel_16_loc_D.wav,2,0
955,section_00_source_train_normal_0956_pro_B_vel_16_loc_D.wav,1,0
956,section_00_source_train_normal_0957_pro_B_vel_16_loc_D.wav,10,0
957,section_00_source_train_normal_0958_pro_B_vel_16_loc_D.wav,9,0
958,section_00_source_train_normal_0959_pro_B_vel_16_loc_D.wav,4,0
959,section_00_source_train_normal_0960_pro_B_vel_16_loc_D.wav,7,0
960,section_00_source_train_normal_0961_pro_B_vel_16_loc_D.wav,7,0
961,section_00_source_train_normal_0962_pro_B_vel_16_loc_D.wav,2,0
962,section_00_source_train_normal_0963_pro_B_vel_16_loc_D.wav,7,0
963,section_00_source_train_normal_0964_pro_B_vel_16_loc_D.wav,10,0
964,section_00_source_train_normal_0965_pro_B_vel_16_loc_D.wav,4,0
965,section_00_source_train_normal_0966_pro_B_vel_16_loc_D.wav,1,0
966,section_00_source_train_normal_0967_pro_B_vel_16_loc_D.wav,2,0
967,section_00_source_train_normal_0968_pro_B_vel_16_loc_D.wav,9,0
968,section_00_source_train_normal_0969_pro_B_vel_16_loc_D.wav,5,0
969,section_00_source_train_normal_0970_pro_B_vel_16_loc_D.wav,1,0
970,section_00_source_train_normal_0971_pro_B_vel_16_loc_D.wav,2,0
971,section_00_source_train_normal_0972_pro_B_vel_16_loc_D.wav,4,0
972,section_00_source_train_normal_0973_pro_B_vel_16_loc_D.wav,6,0
973,section_00_source_train_normal_0974_pro_B_vel_16_loc_D.wav,6,0
974,section_00_source_train_normal_0975_pro_B_vel_16_loc_D.wav,1,0
975,section_00_source_train_normal_0976_pro_B_vel_16_loc_D.wav,7,0
976,section_00_source_train_normal_0977_pro_B_vel_16_loc_D.wav,7,0
977,section_00_source_train_normal_0978_pro_B_vel_16_loc_D.wav,10,0
978,section_00_source_train_normal_0979_pro_B_vel_16_loc_D.wav,8,0
979,section_00_source_train_normal_0980_pro_B_vel_16_loc_D.wav,4,0
980,section_00_source_train_normal_0981_pro_B_vel_16_loc_D.wav,8,0
981,section_00_source_train_normal_0982_pro_B_vel_16_loc_D.wav,1,0
982,section_00_source_train_normal_0983_pro_B_vel_16_loc_D.wav,7,0
983,section_00_source_train_normal_0984_pro_B_vel_16_loc_D.wav,7,0
984,section_00_source_train_normal_0985_pro_B_vel_16_loc_D.wav,1,0
985,section_00_source_train_normal_0986_pro_B_vel_16_loc_D.wav,5,0
986,section_00_source_train_normal_0987_pro_B_vel_16_loc_D.wav,7,0
987,section_00_source_train_normal_0988_pro_B_vel_16_loc_D.wav,5,0
988,section_00_source_train_normal_0989_pro_B_vel_16_loc_D.wav,6,0
989,section_00_source_train_normal_0990_pro_B_vel_16_loc_D.wav,6,0
990,section_00_target_train_normal_0001_pro_A_vel_4_loc_E.wav,4,0
991,section_00_target_train_normal_0002_pro_A_vel_4_loc_F.wav,8,0
992,section_00_target_train_normal_0003_pro_A_vel_12_loc_F.wav,5,0
993,section_00_target_train_normal_0004_pro_A_vel_4_loc_G.wav,10,0
994,section_00_target_train_normal_0005_pro_A_vel_12_loc_H.wav,9,0
995,section_00_target_train_normal_0006_pro_B_vel_16_loc_E.wav,6,0
996,section_00_target_train_normal_0007_pro_B_vel_8_loc_F.wav,10,0
997,section_00_target_train_normal_0008_pro_B_vel_16_loc_G.wav,1,0
998,section_00_target_train_normal_0009_pro_B_vel_8_loc_H.wav,6,0
999,section_00_target_train_normal_0010_pro_B_vel_16_loc_H.wav,4,0
1000,section_00_source_train_normal_0001_n_A.wav,2,1
1001,section_00_source_train_normal_0002_n_A.wav,4,1
1002,section_00_source_train_normal_0003_n_A.wav,2,1
1003,section_00_source_train_normal_0004_n_A.wav,2,1
1004,section_00_source_train_normal_0005_n_A.wav,5,1
1005,section_00_source_train_normal_0006_n_A.wav,2,1
1006,section_00_source_train_normal_0007_n_A.wav,8,1
1007,section_00_source_train_normal_0008_n_A.wav,6,1
1008,section_00_source_train_normal_0009_n_A.wav,2,1
1009,section_00_source_train_normal_0010_n_A.wav,10,1
1010,section_00_source_train_normal_0011_n_A.wav,4,1
1011,section_00_source_train_normal_0012_n_A.wav,3,1
1012,section_00_source_train_normal_0013_n_A.wav,7,1
1013,section_00_source_train_normal_0014_n_A.wav,10,1
1014,section_00_source_train_normal_0015_n_A.wav,2,1
1015,section_00_source_train_normal_0016_n_A.wav,1,1
1016,section_00_source_train_normal_0017_n_A.wav,4,1
1017,section_00_source_train_normal_0018_n_A.wav,1,1
1018,section_00_source_train_normal_0019_n_A.wav,9,1
1019,section_00_source_train_normal_0020_n_A.wav,5,1
1020,section_00_source_train_normal_0021_n_A.wav,5,1
1021,section_00_source_train_normal_0022_n_A.wav,10,1
1022,section_00_source_train_normal_0023_n_A.wav,9,1
1023,section_00_source_train_normal_0024_n_A.wav,10,1
1024,section_00_source_train_normal_0025_n_A.wav,7,1
1025,section_00_source_train_normal_0026_n_A.wav,5,1
1026,section_00_source_train_normal_0027_n_A.wav,2,1
1027,section_00_source_train_normal_0028_n_A.wav,5,1
1028,section_00_source_train_normal_0029_n_A.wav,2,1
1029,section_00_source_train_normal_0030_n_A.wav,9,1
1030,section_00_source_train_normal_0031_n_A.wav,2,1
1031,section_00_source_train_normal_0032_n_A.wav,3,1
1032,section_00_source_train_normal_0033_n_A.wav,4,1
1033,section_00_source_train_normal_0034_n_A.wav,7,1
1034,section_00_source_train_normal_0035_n_A.wav,5,1
1035,section_00_source_train_normal_0036_n_A.wav,1,1
1036,section_00_source_train_normal_0037_n_A.wav,2,1
1037,section_00_source_train_normal_0038_n_A.wav,2,1
1038,section_00_source_train_normal_0039_n_A.wav,1,1
1039,section_00_source_train_normal_0040_n_A.wav,9,1
1040,section_00_source_train_normal_0041_n_A.wav,9,1
1041,section_00_source_train_normal_0042_n_A.wav,6,1
1042,section_00_source_train_normal_0043_n_A.wav,5,1
1043,section_00_source_train_normal_0044_n_A.wav,8,1
1044,section_00_source_train_normal_0045_n_A.wav,5,1
1045,section_00_source_train_normal_0046_n_A.wav,10,1
1046,section_00_source_train_normal_0047_n_A.wav,7,1
1047,section_00_source_train_normal_0048_n_A.wav,8,1
1048,section_00_source_train_normal_0049_n_A.wav,4,1
1049,section_00_source_train_normal_0050_n_A.wav,3,1
1050,section_00_source_train_normal_0051_n_A.wav,5,1
1051,section_00_source_train_normal_0052_n_A.wav,1,1
1052,section_00_source_train_normal_0053_n_A.wav,7,1
1053,section_00_source_train_normal_0054_n_A.wav,6,1
1054,section_00_source_train_normal_0055_n_A.wav,2,1
1055,section_00_source_train_normal_0056_n_A.wav,9,1
1056,section_00_source_train_normal_0057_n_A.wav,4,1
1057,section_00_source_train_normal_0058_n_A.wav,2,1
1058,section_00_source_train_normal_0059_n_A.wav,4,1
1059,section_00_source_train_normal_0060_n_A.wav,3,1
1060,section_00_source_train_normal_0061_n_A.wav,8,1
1061,section_00_source_train_normal_0062_n_A.wav,6,1
1062,section_00_source_train_normal_0063_n_A.wav,2,1
1063,section_00_source_train_normal_0064_n_A.wav,9,1
1064,section_00_source_train_normal_0065_n_A.wav,8,1
1065,section_00_source_train_normal_0066_n_A.wav,5,1
1066,section_00_source_train_normal_0067_n_A.wav,1,1
1067,section_00_source_train_normal_0068_n_A.wav,2,1
1068,section_00_source_train_normal_0069_n_A.wav,4,1
1069,section_00_source_train_normal_0070_n_A.wav,4,1
1070,section_00_source_train_normal_0071_n_A.wav,6,1
1071,section_00_source_train_normal_0072_n_A.wav,5,1
1072,section_00_source_train_normal_0073_n_A.wav,2,1
1073,section_00_source_train_normal_0074_n_A.wav,6,1
1074,section_00_source_train_normal_0075_n_A.wav,1,1
1075,section_00_source_train_normal_0076_n_A.wav,8,1
1076,section_00_source_train_normal_0077_n_A.wav,7,1
1077,section_00_source_train_normal_0078_n_A.wav,10,1
1078,section_00_source_train_normal_0079_n_A.wav,8,1
1079,section_00_source_train_normal_0080_n_A.wav,1,1
1080,section_00_source_train_normal_0081_n_A.wav,1,1
1081,section_00_source_train_normal_0082_n_A.wav,5,1
1082,section_00_source_train_normal_0083_n_A.wav,8,1
1083,section_00_source_train_normal_0084_n_A.wav,4,1
1084,section_00_source_train_normal_0085_n_A.wav,5,1
1085,section_00_source_train_normal_0086_n_A.wav,2,1
1086,section_00_source_train_normal_0087_n_A.wav,2,1
1087,section_00_source_train_normal_0088_n_A.wav,6,1
1088,section_00_source_train_normal_0089_n_A.wav,6,1
1089,section_00_source_train_normal_0090_n_A.wav,4,1
1090,section_00_source_train_normal_0091_n_A.wav,7,1
1091,section_00_source_train_normal_0092_n_A.wav,10,1
1092,section_00_source_train_normal_0093_n_A.wav,5,1
1093,section_00_source_train_normal_0094_n_A.wav,2,1
1094,section_00_source_train_normal_0095_n_A.wav,6,1
1095,section_00_source_train_normal_0096_n_A.wav,10,1
1096,section_00_source_train_normal_0097_n_A.wav,10,1
1097,section_00_source_train_normal_0098_n_A.wav,7,1
1098,section_00_source_train_normal_0099_n_A.wav,1,1
1099,section_00_source_train_normal_0100_n_A.wav,10,1
1100,section_00_source_train_normal_0101_n_A.wav,8,1
1101,section_00_source_train_normal_0102_n_A.wav,10,1
1102,section_00_source_train_normal_0103_n_A.wav,4,1
1103,section_00_source_train_normal_0104_n_A.wav,6,1
1104,section_00_source_train_normal_0105_n_A.wav,3,1
1105,section_00_source_train_normal_0106_n_A.wav,8,1
1106,section_00_source_train_normal_0107_n_A.wav,5,1
1107,section_00_source_train_normal_0108_n_A.wav,2,1
1108,section_00_source_train_normal_0109_n_A.wav,9,1
1109,section_00_source_train_normal_0110_n_A.wav,4,1
1110,section_00_source_train_normal_0111_n_A.wav,5,1
1111,section_00_source_train_normal_0112_n_A.wav,7,1
1112,section_00_source_train_normal_0113_n_A.wav,10,1
1113,section_00_source_train_normal_0114_n_A.wav,7,1
1114,section_00_source_train_normal_0115_n_A.wav,10,1
1115,section_00_source_train_normal_0116_n_A.wav,8,1
1116,section_00_source_train_normal_0117_n_A.wav,2,1
1117,section_00_source_train_normal_0118_n_A.wav,8,1
1118,section_00_source_train_normal_0119_n_A.wav,5,1
1119,section_00_source_train_normal_0120_n_A.wav,9,1
1120,section_00_source_train_normal_0121_n_A.wav,5,1
1121,section_00_source_train_normal_0122_n_A.wav,10,1
1122,section_00_source_train_normal_0123_n_A.wav,9,1
1123,section_00_source_train_normal_0124_n_A.wav,7,1
1124,section_00_source_train_normal_0125_n_A.wav,3,1
1125,section_00_source_train_normal_0126_n_A.wav,4,1
1126,section_00_source_train_normal_0127_n_A.wav,7,1
1127,section_00_source_train_normal_0128_n_A.wav,10,1
1128,section_00_source_train_normal_0129_n_A.wav,4,1
1129,section_00_source_train_normal_0130_n_A.wav,7,1
1130,section_00_source_train_normal_0131_n_A.wav,4,1
1131,section_00_source_train_normal_0132_n_A.wav,2,1
1132,section_00_source_train_normal_0133_n_A.wav,4,1
1133,section_00_source_train_normal_0134_n_A.wav,7,1
1134,section_00_source_train_normal_0135_n_A.wav,7,1
1135,section_00_source_train_normal_0136_n_A.wav,8,1
1136,section_00_source_train_normal_0137_n_A.wav,3,1
1137,section_00_source_train_normal_0138_n_A.wav,5,1
1138,section_00_source_train_normal_0139_n_A.wav,1,1
1139,section_00_source_train_normal_0140_n_A.wav,4,1
1140,section_00_source_train_normal_0141_n_A.wav,5,1
1141,section_00_source_train_normal_0142_n_A.wav,4,1
1142,section_00_source_train_normal_0143_n_A.wav,5,1
1143,section_00_source_train_normal_0144_n_A.wav,4,1
1144,section_00_source_train_normal_0145_n_A.wav,10,1
1145,section_00_source_train_normal_0146_n_A.wav,5,1
1146,section_00_source_train_normal_0147_n_A.wav,3,1
1147,section_00_source_train_normal_0148_n_A.wav,3,1
1148,section_00_source_train_normal_0149_n_A.wav,5,1
1149,section_00_source_train_normal_0150_n_A.wav,10,1
1150,section_00_source_train_normal_0151_n_A.wav,9,1
1151,section_00_source_train_normal_0152_n_A.wav,3,1
1152,section_00_source_train_normal_0153_n_A.wav,6,1
1153,section_00_source_train_normal_0154_n_A.wav,5,1
1154,section_00_source_train_normal_0155_n_A.wav,1,1
1155,section_00_source_train_normal_0156_n_A.wav,9,1
1156,section_00_source_train_normal_0157_n_A.wav,4,1
1157,section_00_source_train_normal_0158_n_A.wav,8,1
1158,section_00_source_train_normal_0159_n_A.wav,9,1
1159,section_00_source_train_normal_0160_n_A.wav,10,1
1160,section_00_source_train_normal_0161_n_A.wav,9,1
1161,section_00_source_train_normal_0162_n_A.wav,9,1
1162,section_00_source_train_normal_0163_n_A.wav,5,1
1163,section_00_source_train_normal_0164_n_A.wav,9,1
1164,section_00_source_train_normal_0165_n_A.wav,3,1
1165,section_00_source_train_normal_0166_n_A.wav,6,1
1166,section_00_source_train_normal_0167_n_A.wav,1,1
1167,section_00_source_train_normal_0168_n_A.wav,5,1
1168,section_00_source_train_normal_0169_n_A.wav,6,1
1169,section_00_source_train_normal_0170_n_A.wav,9,1
1170,section_00_source_train_normal_0171_n_A.wav,3,1
1171,section_00_source_train_normal_0172_n_A.wav,10,1
1172,section_00_source_train_normal_0173_n_A.wav,6,1
1173,section_00_source_train_normal_0174_n_A.wav,4,1
1174,section_00_source_train_normal_0175_n_A.wav,4,1
1175,section_00_source_train_normal_0176_n_A.wav,3,1
1176,section_00_source_train_normal_0177_n_A.wav,6,1
1177,section_00_source_train_normal_0178_n_A.wav,5,1
1178,section_00_source_train_normal_0179_n_A.wav,9,1
1179,section_00_source_train_normal_0180_n_A.wav,9,1
1180,section_00_source_train_normal_0181_n_A.wav,9,1
1181,section_00_source_train_normal_0182_n_A.wav,6,1
1182,section_00_source_train_normal_0183_n_A.wav,6,1
1183,section_00_source_train_normal_0184_n_A.wav,1,1
1184,section_00_source_train_normal_0185_n_A.wav,1,1
1185,section_00_source_train_normal_0186_n_A.wav,5,1
1186,section_00_source_train_normal_0187_n_A.wav,3,1
1187,section_00_source_train_normal_0188_n_A.wav,2,1
1188,section_00_source_train_normal_0189_n_A.wav,9,1
1189,section_00_source_train_normal_0190_n_A.wav,7,1
1190,section_00_source_train_normal_0191_n_A.wav,1,1
1191,section_00_source_train_normal_0192_n_A.wav,2,1
1192,section_00_source_train_normal_0193_n_A.wav,1,1
1193,section_00_source_train_normal_0194_n_A.wav,4,1
1194,section_00_source_train_normal_0195_n_A.wav,10,1
1195,section_00_source_train_normal_0196_n_A.wav,9,1
1196,section_00_source_train_normal_0197_n_A.wav,5,1
1197,section_00_source_train_normal_0198_n_A.wav,4,1
1198,section_00_source_train_normal_0199_n_A.wav,5,1
1199,section_00_source_train_normal_0200_n_A.wav,5,1
1200,section_00_source_train_normal_0201_n_A.wav,5,1
1201,section_00_source_train_normal_0202_n_A.wav,6,1
1202,section_00_source_train_normal_0203_n_A.wav,10,1
1203,section_00_source_train_normal_0204_n_A.wav,6,1
1204,section_00_source_train_normal_0205_n_A.wav,2,1
1205,section_00_source_train_normal_0206_n_A.wav,10,1
1206,section_00_source_train_normal_0207_n_A.wav,7,1
1207,section_00_source_train_normal_0208_n_A.wav,7,1
1208,section_00_source_train_normal_0209_n_A.wav,3,1
1209,section_00_source_train_normal_0210_n_A.wav,1,1
1210,section_00_source_train_normal_0211_n_A.wav,3,1
1211,section_00_source_train_normal_0212_n_A.wav,9,1
1212,section_00_source_train_normal_0213_n_A.wav,8,1
1213,section_00_source_train_normal_0214_n_A.wav,3,1
1214,section_00_source_train_normal_0215_n_A.wav,3,1
1215,section_00_source_train_normal_0216_n_A.wav,6,1
1216,section_00_source_train_normal_0217_n_A.wav,4,1
1217,section_00_source_train_normal_0218_n_A.wav,3,1
1218,section_00_source_train_normal_0219_n_A.wav,8,1
1219,section_00_source_train_normal_0220_n_A.wav,7,1
1220,section_00_source_train_normal_0221_n_A.wav,7,1
1221,section_00_source_train_normal_0222_n_A.wav,9,1
1222,section_00_source_train_normal_0223_n_A.wav,2,1
1223,section_00_source_train_normal_0224_n_A.wav,6,1
1224,section_00_source_train_normal_0225_n_A.wav,2,1
1225,section_00_source_train_normal_0226_n_A.wav,6,1
1226,section_00_source_train_normal_0227_n_A.wav,2,1
1227,section_00_source_train_normal_0228_n_A.wav,4,1
1228,section_00_source_train_normal_0229_n_A.wav,6,1
1229,section_00_source_train_normal_0230_n_A.wav,3,1
1230,section_00_source_train_normal_0231_n_A.wav,7,1
1231,section_00_source_train_normal_0232_n_A.wav,10,1
1232,section_00_source_train_normal_0233_n_A.wav,10,1
1233,section_00_source_train_normal_0234_n_A.wav,2,1
1234,section_00_source_train_normal_0235_n_A.wav,2,1
1235,section_00_source_train_normal_0236_n_A.wav,6,1
1236,section_00_source_train_normal_0237_n_A.wav,1,1
1237,section_00_source_train_normal_0238_n_A.wav,6,1
1238,section_00_source_train_normal_0239_n_A.wav,4,1
1239,section_00_source_train_normal_0240_n_A.wav,4,1
1240,section_00_source_train_normal_0241_n_A.wav,8,1
